EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
153.626,-80,0,0.0044
119.362,-80,0,0.0044
119.651,-80,0,0.0044
201.171,-80,0,0.0044
98.6052,-80,0,0.0044
204.893,-80,0,0.0044
510.369,-80,0,0.0044
232.577,-80,0,0.0044
91.0406,-80,0,0.0044
153.083,-80,0,0.0044
432.906,-80,0,0.0044
101.474,-80,0,0.0044
127.277,-80,0,0.0044
151.672,-80,0,0.0044
95.8768,-80,0,0.0044
107.945,-80,0,0.0044
123.43,-80,0,0.0044
110.887,-80,0,0.0044
97.587,-80,0,0.0044
245.405,-80,0,0.0044
296.768,-80,0,0.0044
94.2418,-80,0,0.0044
167.351,-80,0,0.0044
299.447,-80,0,0.0044
257.802,-80,0,0.0044
104.282,-80,0,0.0044
76.1921,-80,0,0.0044
76.8782,-80,0,0.0044
549.744,-80,0,0.0044
73.6241,-80,0,0.0044
138.122,-80,0,0.0044
196.024,-80,0,0.0044
149.042,-80,0,0.0044
79.0292,-80,0,0.0044
123.537,-80,0,0.0044
128.683,-80,0,0.0044
120.323,-80,0,0.0044
80.6233,-80,0,0.0044
101.949,-80,0,0.0044
80.7164,-80,0,0.0044
199.046,-80,0,0.0044
388.386,-80,0,0.0044
164.813,-80,0,0.0044
129.395,-80,0,0.0044
105.618,-80,0,0.0044
103.17,-80,0,0.0044
158.288,-80,0,0.0044
108.396,-80,0,0.0044
84.6565,-80,0,0.0044
128.957,-80,0,0.0044
193.153,-80,0,0.0044
106.225,-80,0,0.0044
202.137,-80,0,0.0044
135.235,-80,0,0.0044
79.4919,-80,0,0.0044
179.88,-80,0,0.0044
114.931,-80,0,0.0044
134.111,-80,0,0.0044
120.431,-80,0,0.0044
283.302,-80,0,0.0044
112.638,-80,0,0.0044
21.7805,-80,0,0.0044
14.673,-80,0,0.0044
550.699,-80,0,0.0044
306.517,-80,0,0.0044
84.6647,-80,0,0.0044
92.8102,-80,0,0.0044
45.5065,-80,0,0.0044
87.9722,-80,0,0.0044
293.514,-80,0,0.0044
134.463,-80,0,0.0044
148.986,-80,0,0.0044
153.461,-80,0,0.0044
116.014,-80,0,0.0044
235.762,-80,0,0.0044
151.063,-80,0,0.0044
134.081,-80,0,0.0044
130.677,-80,0,0.0044
166.391,-80,0,0.0044
43.3066,-80,0,0.0044
99.4259,-80,0,0.0044
106.559,-80,0,0.0044
82.4059,-80,0,0.0044
401.35,-80,0,0.0044
90.7866,-80,0,0.0044
157.37,-80,0,0.0044
79.7572,-80,0,0.0044
85.4345,-80,0,0.0044
111.047,-80,0,0.0044
71.023,-80,0,0.0044
145.787,-80,0,0.0044
115.617,-80,0,0.0044
273.824,-80,0,0.0044
125.655,-80,0,0.0044
91.7464,-80,0,0.0044
137.461,-80,0,0.0044
