EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
90.7466,-100,0,0.0044
182.793,-100,0,0.0044
416.842,-100,0,0.0044
280.742,-100,0,0.0044
337.645,-100,0,0.0044
374.022,-100,0,0.0044
93.2489,-100,0,0.0044
196.338,-100,0,0.0044
79.2578,-100,0,0.0044
631.168,-100,0,0.0044
108.696,-100,0,0.0044
82.6845,-100,0,0.0044
97.9018,-100,0,0.0044
107.792,-100,0,0.0044
107.409,-100,0,0.0044
279.789,-100,0,0.0044
194.583,-100,0,0.0044
106.695,-100,0,0.0044
82.5617,-100,0,0.0044
133.983,-100,0,0.0044
438.556,-100,0,0.0044
220.44,-100,0,0.0044
91.6634,-100,0,0.0044
418.218,-100,0,0.0044
228.297,-100,0,0.0044
218.935,-100,0,0.0044
143.422,-100,0,0.0044
270.103,-100,0,0.0044
219.791,-100,0,0.0044
18.3366,-100,0,0.0044
88.3709,-100,0,0.0044
122.203,-100,0,0.0044
94.5306,-100,0,0.0044
122.238,-100,0,0.0044
109.589,-100,0,0.0044
108.826,-100,0,0.0044
92.4947,-100,0,0.0044
305.825,-100,0,0.0044
162.636,-100,0,0.0044
116.622,-100,0,0.0044
93.0644,-100,0,0.0044
81.8243,-100,0,0.0044
114.736,-100,0,0.0044
117.547,-100,0,0.0044
232.582,-100,0,0.0044
63.946,-100,0,0.0044
230.909,-100,0,0.0044
311.644,-100,0,0.0044
224.349,-100,0,0.0044
93.2789,-100,0,0.0044
125.549,-100,0,0.0044
363.055,-100,0,0.0044
72.638,-100,0,0.0044
89.2545,-100,0,0.0044
309.24,-100,0,0.0044
102.099,-100,0,0.0044
110.69,-100,0,0.0044
101.888,-100,0,0.0044
207.652,-100,0,0.0044
76.2357,-100,0,0.0044
93.2267,-100,0,0.0044
215.475,-100,0,0.0044
224.899,-100,0,0.0044
96.2287,-100,0,0.0044
355.287,-100,0,0.0044
269.922,-100,0,0.0044
87.7234,-100,0,0.0044
230.203,-100,0,0.0044
145.816,-100,0,0.0044
