EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
337.72,-50,0,0.0044
171.794,-50,0,0.0044
88.0753,-50,0,0.0044
150.004,-50,0,0.0044
131.432,-50,0,0.0044
128.697,-50,0,0.0044
404.502,-50,0,0.0044
167.573,-50,0,0.0044
171.012,-50,0,0.0044
72.0079,-50,0,0.0044
96.4094,-50,0,0.0044
79.9763,-50,0,0.0044
150.568,-50,0,0.0044
209.007,-50,0,0.0044
229.438,-50,0,0.0044
137.043,-50,0,0.0044
835.575,-50,0,0.0044
370.259,-50,0,0.0044
41.3545,-50,0,0.0044
259.763,-50,0,0.0044
318.929,-50,0,0.0044
26.2042,-50,0,0.0044
76.7897,-50,0,0.0044
109.448,-50,0,0.0044
381.338,-50,0,0.0044
96.5508,-50,0,0.0044
138.727,-50,0,0.0044
80.7871,-50,0,0.0044
79.9885,-50,0,0.0044
234.091,-50,0,0.0044
81.0672,-50,0,0.0044
76.0621,-50,0,0.0044
105.245,-50,0,0.0044
123.008,-50,0,0.0044
97.5538,-50,0,0.0044
105.184,-50,0,0.0044
129.281,-50,0,0.0044
120.885,-50,0,0.0044
99.9019,-50,0,0.0044
102.231,-50,0,0.0044
239.74,-50,0,0.0044
109.188,-50,0,0.0044
12.4176,-50,0,0.0044
132.281,-50,0,0.0044
118.191,-50,0,0.0044
94.4415,-50,0,0.0044
251.124,-50,0,0.0044
191.65,-50,0,0.0044
333.713,-50,0,0.0044
70.5785,-50,0,0.0044
160.07,-50,0,0.0044
172.015,-50,0,0.0044
118.087,-50,0,0.0044
265.756,-50,0,0.0044
97.403,-50,0,0.0044
435.403,-50,0,0.0044
342.06,-50,0,0.0044
295.197,-50,0,0.0044
91.7263,-50,0,0.0044
127.116,-50,0,0.0044
80.206,-50,0,0.0044
445.233,-50,0,0.0044
135.554,-50,0,0.0044
108.431,-50,0,0.0044
118.975,-50,0,0.0044
83.9988,-50,0,0.0044
102.852,-50,0,0.0044
214.287,-50,0,0.0044
466.965,-50,0,0.0044
86.7336,-50,0,0.0044
222.001,-50,0,0.0044
108.026,-50,0,0.0044
214.812,-50,0,0.0044
186.496,-50,0,0.0044
111.893,-50,0,0.0044
94.3851,-50,0,0.0044
235.452,-50,0,0.0044
128.424,-50,0,0.0044
