EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
393.031,-200,0,0.0044
231.237,-200,0,0.0044
102.643,-200,0,0.0044
180.913,-200,0,0.0044
83.7531,-200,0,0.0044
95.225,-200,0,0.0044
94.7238,-200,0,0.0044
4.74137,-200,0,0.0044
111.32,-200,0,0.0044
130.831,-200,0,0.0044
117.925,-200,0,0.0044
76.8303,-200,0,0.0044
68.2075,-200,0,0.0044
140.918,-200,0,0.0044
34.6073,-200,0,0.0044
98.5144,-200,0,0.0044
89.6651,-200,0,0.0044
363.479,-200,0,0.0044
329.179,-200,0,0.0044
97.0325,-200,0,0.0044
224.579,-200,0,0.0044
463.226,-200,0,0.0044
132.865,-200,0,0.0044
253.634,-200,0,0.0044
111.793,-200,0,0.0044
130.962,-200,0,0.0044
118.842,-200,0,0.0044
507.547,-200,0,0.0044
80.4588,-200,0,0.0044
185.909,-200,0,0.0044
176.06,-200,0,0.0044
91.4606,-200,0,0.0044
568.246,-200,0,0.0044
98.5366,-200,0,0.0044
106.178,-200,0,0.0044
577.799,-200,0,0.0044
602.03,-200,0,0.0044
94.2682,-200,0,0.0044
342.936,-200,0,0.0044
280.609,-200,0,0.0044
87.004,-200,0,0.0044
78.2534,-200,0,0.0044
282.19,-200,0,0.0044
90.7896,-200,0,0.0044
463.6,-200,0,0.0044
118.681,-200,0,0.0044
126.319,-200,0,0.0044
119.251,-200,0,0.0044
319.117,-200,0,0.0044
525.166,-200,0,0.0044
82.058,-200,0,0.0044
85.7784,-200,0,0.0044
138.858,-200,0,0.0044
144.981,-200,0,0.0044
134.668,-200,0,0.0044
167.479,-200,0,0.0044
208.563,-200,0,0.0044
36.0148,-200,0,0.0044
105.583,-200,0,0.0044
255.425,-200,0,0.0044
339.034,-200,0,0.0044
341.337,-200,0,0.0044
97.139,-200,0,0.0044
92.683,-200,0,0.0044
78.3004,-200,0,0.0044
117.193,-200,0,0.0044
87.3057,-200,0,0.0044
97.2364,-200,0,0.0044
97.0142,-200,0,0.0044
15.9988,-200,0,0.0044
87.6832,-200,0,0.0044
93.4437,-200,0,0.0044
138.924,-200,0,0.0044
102.438,-200,0,0.0044
70.5079,-200,0,0.0044
239.791,-200,0,0.0044
168.476,-200,0,0.0044
205.901,-200,0,0.0044
108.437,-200,0,0.0044
145.55,-200,0,0.0044
75.4204,-200,0,0.0044
214.517,-200,0,0.0044
381.443,-200,0,0.0044
104.712,-200,0,0.0044
90.0778,-200,0,0.0044
126.675,-200,0,0.0044
99.6461,-200,0,0.0044
173.581,-200,0,0.0044
128.433,-200,0,0.0044
92.6706,-200,0,0.0044
248.19,-200,0,0.0044
187.664,-200,0,0.0044
103.11,-200,0,0.0044
150.533,-200,0,0.0044
171.218,-200,0,0.0044
265.248,-200,0,0.0044
102.916,-200,0,0.0044
227.48,-200,0,0.0044
102.214,-200,0,0.0044
88.0278,-200,0,0.0044
457.962,-200,0,0.0044
174.78,-200,0,0.0044
145.76,-200,0,0.0044
423.069,-200,0,0.0044
376.522,-200,0,0.0044
200.77,-200,0,0.0044
99.6374,-200,0,0.0044
104.267,-200,0,0.0044
109.621,-200,0,0.0044
242.704,-200,0,0.0044
177.217,-200,0,0.0044
273.869,-200,0,0.0044
114.204,-200,0,0.0044
101.199,-200,0,0.0044
94.5494,-200,0,0.0044
76.2141,-200,0,0.0044
107.013,-200,0,0.0044
125.326,-200,0,0.0044
