EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
116.551,-20,0,0.0044
360.373,-20,0,0.0044
503.659,-20,0,0.0044
294.53,-20,0,0.0044
227.732,-20,0,0.0044
446.078,-20,0,0.0044
356.936,-20,0,0.0044
238.175,-20,0,0.0044
388.531,-20,0,0.0044
117.572,-20,0,0.0044
82.223,-20,0,0.0044
86.3941,-20,0,0.0044
96.8055,-20,0,0.0044
131.033,-20,0,0.0044
160.998,-20,0,0.0044
107.092,-20,0,0.0044
428.921,-20,0,0.0044
250.984,-20,0,0.0044
557.84,-20,0,0.0044
110.547,-20,0,0.0044
321.327,-20,0,0.0044
109.683,-20,0,0.0044
168.065,-20,0,0.0044
377.273,-20,0,0.0044
127.366,-20,0,0.0044
303.374,-20,0,0.0044
123.381,-20,0,0.0044
88.3995,-20,0,0.0044
217.855,-20,0,0.0044
245.541,-20,0,0.0044
247.618,-20,0,0.0044
212.426,-20,0,0.0044
124.434,-20,0,0.0044
211.129,-20,0,0.0044
206.595,-20,0,0.0044
150.741,-20,0,0.0044
201.747,-20,0,0.0044
87.3146,-20,0,0.0044
185.009,-20,0,0.0044
98.4348,-20,0,0.0044
345.277,-20,0,0.0044
246.018,-20,0,0.0044
86.8985,-20,0,0.0044
25.487,-20,0,0.0044
103.56,-20,0,0.0044
112.1,-20,0,0.0044
133.863,-20,0,0.0044
103.886,-20,0,0.0044
19.553,-20,0,0.0044
144.064,-20,0,0.0044
144.33,-20,0,0.0044
100.737,-20,0,0.0044
111.245,-20,0,0.0044
171.2,-20,0,0.0044
365.187,-20,0,0.0044
138.009,-20,0,0.0044
550.219,-20,0,0.0044
304.236,-20,0,0.0044
354.232,-20,0,0.0044
158.438,-20,0,0.0044
149.266,-20,0,0.0044
20.3776,-20,0,0.0044
103.231,-20,0,0.0044
184.889,-20,0,0.0044
382.011,-20,0,0.0044
130.473,-20,0,0.0044
120.78,-20,0,0.0044
131.608,-20,0,0.0044
134.738,-20,0,0.0044
272.967,-20,0,0.0044
222.313,-20,0,0.0044
115.771,-20,0,0.0044
214.047,-20,0,0.0044
176.144,-20,0,0.0044
181.83,-20,0,0.0044
103.935,-20,0,0.0044
75.9295,-20,0,0.0044
287.954,-20,0,0.0044
6.93262,-20,0,0.0044
171.722,-20,0,0.0044
258.513,-20,0,0.0044
12.811,-20,0,0.0044
92.9016,-20,0,0.0044
127.359,-20,0,0.0044
245.777,-20,0,0.0044
522.712,-20,0,0.0044
99.9439,-20,0,0.0044
202.666,-20,0,0.0044
322.197,-20,0,0.0044
194.737,-20,0,0.0044
221.694,-20,0,0.0044
324.059,-20,0,0.0044
412.014,-20,0,0.0044
152.108,-20,0,0.0044
195.744,-20,0,0.0044
103.991,-20,0,0.0044
523.601,-20,0,0.0044
80.8869,-20,0,0.0044
109.461,-20,0,0.0044
99.1431,-20,0,0.0044
113.876,-20,0,0.0044
96.7264,-20,0,0.0044
90.4597,-20,0,0.0044
485.982,-20,0,0.0044
337.917,-20,0,0.0044
220.696,-20,0,0.0044
346.916,-20,0,0.0044
79.5382,-20,0,0.0044
117.998,-20,0,0.0044
116.15,-20,0,0.0044
118.265,-20,0,0.0044
418.191,-20,0,0.0044
102.375,-20,0,0.0044
295.01,-20,0,0.0044
643.652,-20,0,0.0044
521.072,-20,0,0.0044
129.224,-20,0,0.0044
106.556,-20,0,0.0044
461.086,-20,0,0.0044
78.5322,-20,0,0.0044
87.9716,-20,0,0.0044
380.372,-20,0,0.0044
97.9623,-20,0,0.0044
113.043,-20,0,0.0044
102.469,-20,0,0.0044
76.9659,-20,0,0.0044
363.389,-20,0,0.0044
113.505,-20,0,0.0044
308.277,-20,0,0.0044
86.8872,-20,0,0.0044
14.1246,-20,0,0.0044
148.662,-20,0,0.0044
201.803,-20,0,0.0044
192.289,-20,0,0.0044
84.289,-20,0,0.0044
111.283,-20,0,0.0044
160.679,-20,0,0.0044
106.23,-20,0,0.0044
291.695,-20,0,0.0044
79.4588,-20,0,0.0044
117.82,-20,0,0.0044
110.03,-20,0,0.0044
524.639,-20,0,0.0044
167.428,-20,0,0.0044
112.649,-20,0,0.0044
370.862,-20,0,0.0044
86.6727,-20,0,0.0044
216.089,-20,0,0.0044
176.581,-20,0,0.0044
268.333,-20,0,0.0044
425.07,-20,0,0.0044
0.813777,-20,0,0.0044
85.1806,-20,0,0.0044
171.896,-20,0,0.0044
145.223,-20,0,0.0044
404.574,-20,0,0.0044
152.762,-20,0,0.0044
109.914,-20,0,0.0044
318.402,-20,0,0.0044
149.526,-20,0,0.0044
403.197,-20,0,0.0044
79.0401,-20,0,0.0044
83.5623,-20,0,0.0044
95.5004,-20,0,0.0044
74.7372,-20,0,0.0044
208.207,-20,0,0.0044
173.32,-20,0,0.0044
50.274,-20,0,0.0044
149.072,-20,0,0.0044
70.5009,-20,0,0.0044
146.301,-20,0,0.0044
95.4407,-20,0,0.0044
100.797,-20,0,0.0044
111.695,-20,0,0.0044
0.470244,-20,0,0.0044
199.864,-20,0,0.0044
90.8357,-20,0,0.0044
263.547,-20,0,0.0044
76.4855,-20,0,0.0044
240.882,-20,0,0.0044
509.194,-20,0,0.0044
123.281,-20,0,0.0044
230.994,-20,0,0.0044
94.0609,-20,0,0.0044
97.7104,-20,0,0.0044
151.315,-20,0,0.0044
154.843,-20,0,0.0044
119.697,-20,0,0.0044
133.646,-20,0,0.0044
593.504,-20,0,0.0044
228.761,-20,0,0.0044
232.169,-20,0,0.0044
103.83,-20,0,0.0044
272.443,-20,0,0.0044
151.083,-20,0,0.0044
352.393,-20,0,0.0044
70.4477,-20,0,0.0044
44.1181,-20,0,0.0044
151.521,-20,0,0.0044
235.192,-20,0,0.0044
294.089,-20,0,0.0044
110.758,-20,0,0.0044
287.502,-20,0,0.0044
224.453,-20,0,0.0044
88.9786,-20,0,0.0044
204.032,-20,0,0.0044
93.5942,-20,0,0.0044
150.919,-20,0,0.0044
131.957,-20,0,0.0044
165.676,-20,0,0.0044
93.9792,-20,0,0.0044
71.8796,-20,0,0.0044
129.903,-20,0,0.0044
149.907,-20,0,0.0044
145.562,-20,0,0.0044
152.442,-20,0,0.0044
125.293,-20,0,0.0044
92.724,-20,0,0.0044
109.958,-20,0,0.0044
185.154,-20,0,0.0044
178.208,-20,0,0.0044
103.68,-20,0,0.0044
135.986,-20,0,0.0044
200.091,-20,0,0.0044
207.643,-20,0,0.0044
81.4903,-20,0,0.0044
232.687,-20,0,0.0044
172.11,-20,0,0.0044
5.86045,-20,0,0.0044
87.3332,-20,0,0.0044
230.751,-20,0,0.0044
115.887,-20,0,0.0044
132.696,-20,0,0.0044
91.2215,-20,0,0.0044
171.112,-20,0,0.0044
368.226,-20,0,0.0044
127.561,-20,0,0.0044
115.475,-20,0,0.0044
80.4748,-20,0,0.0044
177.701,-20,0,0.0044
125.302,-20,0,0.0044
600.477,-20,0,0.0044
347.517,-20,0,0.0044
75.9272,-20,0,0.0044
131.519,-20,0,0.0044
117.783,-20,0,0.0044
143.637,-20,0,0.0044
341.253,-20,0,0.0044
78.1845,-20,0,0.0044
91.8478,-20,0,0.0044
75.9107,-20,0,0.0044
336.015,-20,0,0.0044
438.663,-20,0,0.0044
118.625,-20,0,0.0044
66.3443,-20,0,0.0044
123.848,-20,0,0.0044
143.734,-20,0,0.0044
12.3584,-20,0,0.0044
182.246,-20,0,0.0044
198.594,-20,0,0.0044
83.9171,-20,0,0.0044
20.5806,-20,0,0.0044
127.075,-20,0,0.0044
261.546,-20,0,0.0044
184.457,-20,0,0.0044
410.427,-20,0,0.0044
181.574,-20,0,0.0044
156.577,-20,0,0.0044
353.054,-20,0,0.0044
91.1894,-20,0,0.0044
108.801,-20,0,0.0044
109.888,-20,0,0.0044
609.13,-20,0,0.0044
80.0954,-20,0,0.0044
168.232,-20,0,0.0044
241.191,-20,0,0.0044
455.429,-20,0,0.0044
117.193,-20,0,0.0044
74.4468,-20,0,0.0044
432.719,-20,0,0.0044
149.136,-20,0,0.0044
122.965,-20,0,0.0044
140.286,-20,0,0.0044
70.6138,-20,0,0.0044
170.278,-20,0,0.0044
96.3669,-20,0,0.0044
110.927,-20,0,0.0044
179.881,-20,0,0.0044
271.295,-20,0,0.0044
162.966,-20,0,0.0044
127.121,-20,0,0.0044
36.6863,-20,0,0.0044
512.921,-20,0,0.0044
222.948,-20,0,0.0044
463.711,-20,0,0.0044
328.648,-20,0,0.0044
109.883,-20,0,0.0044
207.555,-20,0,0.0044
111.753,-20,0,0.0044
110.533,-20,0,0.0044
36.3346,-20,0,0.0044
137.064,-20,0,0.0044
84.8424,-20,0,0.0044
468.145,-20,0,0.0044
101.337,-20,0,0.0044
150.243,-20,0,0.0044
200.721,-20,0,0.0044
149.272,-20,0,0.0044
97.7361,-20,0,0.0044
151.597,-20,0,0.0044
128.964,-20,0,0.0044
284.847,-20,0,0.0044
