EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
246.083,-150,0,0.0044
49.6837,-150,0,0.0044
127.86,-150,0,0.0044
1036.78,-150,0,0.0044
193.827,-150,0,0.0044
209.731,-150,0,0.0044
401.072,-150,0,0.0044
105.002,-150,0,0.0044
229.729,-150,0,0.0044
166.357,-150,0,0.0044
87.5681,-150,0,0.0044
160.543,-150,0,0.0044
100.735,-150,0,0.0044
132.999,-150,0,0.0044
159.044,-150,0,0.0044
560.73,-150,0,0.0044
250.119,-150,0,0.0044
84.7606,-150,0,0.0044
52.598,-150,0,0.0044
359.979,-150,0,0.0044
205.117,-150,0,0.0044
174.153,-150,0,0.0044
91.185,-150,0,0.0044
108.053,-150,0,0.0044
198.306,-150,0,0.0044
104.671,-150,0,0.0044
248.181,-150,0,0.0044
25.6927,-150,0,0.0044
220.502,-150,0,0.0044
354.092,-150,0,0.0044
95.8038,-150,0,0.0044
80.8535,-150,0,0.0044
411.987,-150,0,0.0044
89.2439,-150,0,0.0044
131.652,-150,0,0.0044
142.546,-150,0,0.0044
283.205,-150,0,0.0044
99.4306,-150,0,0.0044
68.5096,-150,0,0.0044
189.214,-150,0,0.0044
164.51,-150,0,0.0044
95.2679,-150,0,0.0044
240.18,-150,0,0.0044
114.697,-150,0,0.0044
101.013,-150,0,0.0044
140.728,-150,0,0.0044
199.684,-150,0,0.0044
106.545,-150,0,0.0044
312.923,-150,0,0.0044
143.537,-150,0,0.0044
96.3786,-150,0,0.0044
107.641,-150,0,0.0044
131.957,-150,0,0.0044
190.593,-150,0,0.0044
118.044,-150,0,0.0044
75.3864,-150,0,0.0044
325.357,-150,0,0.0044
102.799,-150,0,0.0044
89.9214,-150,0,0.0044
146.961,-150,0,0.0044
227.382,-150,0,0.0044
84.8827,-150,0,0.0044
447.622,-150,0,0.0044
117.978,-150,0,0.0044
97.1943,-150,0,0.0044
104.175,-150,0,0.0044
309.531,-150,0,0.0044
182.832,-150,0,0.0044
253.067,-150,0,0.0044
171.706,-150,0,0.0044
102.309,-150,0,0.0044
10.1726,-150,0,0.0044
94.0797,-150,0,0.0044
116.923,-150,0,0.0044
90.8604,-150,0,0.0044
180.592,-150,0,0.0044
439.271,-150,0,0.0044
145.065,-150,0,0.0044
114.69,-150,0,0.0044
197.285,-150,0,0.0044
122.267,-150,0,0.0044
89.0591,-150,0,0.0044
118.721,-150,0,0.0044
113.957,-150,0,0.0044
199.823,-150,0,0.0044
129.155,-150,0,0.0044
82.3582,-150,0,0.0044
158.045,-150,0,0.0044
275.587,-150,0,0.0044
203.985,-150,0,0.0044
253.439,-150,0,0.0044
353.597,-150,0,0.0044
137.596,-150,0,0.0044
181.385,-150,0,0.0044
79.8444,-150,0,0.0044
291.403,-150,0,0.0044
455.945,-150,0,0.0044
72.0575,-150,0,0.0044
101.624,-150,0,0.0044
68.8261,-150,0,0.0044
108.409,-150,0,0.0044
150.683,-150,0,0.0044
110.427,-150,0,0.0044
471.767,-150,0,0.0044
105.764,-150,0,0.0044
292.61,-150,0,0.0044
124.107,-150,0,0.0044
95.2275,-150,0,0.0044
127.881,-150,0,0.0044
84.3819,-150,0,0.0044
223.607,-150,0,0.0044
150.044,-150,0,0.0044
104.681,-150,0,0.0044
266.482,-150,0,0.0044
88.4876,-150,0,0.0044
234.44,-150,0,0.0044
106.105,-150,0,0.0044
292.09,-150,0,0.0044
121.022,-150,0,0.0044
127.523,-150,0,0.0044
126.778,-150,0,0.0044
445.218,-150,0,0.0044
123.648,-150,0,0.0044
103.427,-150,0,0.0044
110.892,-150,0,0.0044
166.259,-150,0,0.0044
142.527,-150,0,0.0044
98.7544,-150,0,0.0044
135.246,-150,0,0.0044
81.7964,-150,0,0.0044
116.183,-150,0,0.0044
50.6944,-150,0,0.0044
207.338,-150,0,0.0044
114.367,-150,0,0.0044
69.7632,-150,0,0.0044
82.9381,-150,0,0.0044
278.967,-150,0,0.0044
81.2741,-150,0,0.0044
140.502,-150,0,0.0044
165.03,-150,0,0.0044
96.846,-150,0,0.0044
100.194,-150,0,0.0044
99.6082,-150,0,0.0044
111.609,-150,0,0.0044
82.5305,-150,0,0.0044
71.0613,-150,0,0.0044
184.653,-150,0,0.0044
130.927,-150,0,0.0044
281.766,-150,0,0.0044
200.357,-150,0,0.0044
91.141,-150,0,0.0044
79.5303,-150,0,0.0044
88.4454,-150,0,0.0044
315.633,-150,0,0.0044
107.657,-150,0,0.0044
91.2516,-150,0,0.0044
181.741,-150,0,0.0044
238.335,-150,0,0.0044
137.128,-150,0,0.0044
100.426,-150,0,0.0044
175.361,-150,0,0.0044
96.1454,-150,0,0.0044
141.532,-150,0,0.0044
96.8043,-150,0,0.0044
89.4981,-150,0,0.0044
160.941,-150,0,0.0044
504.894,-150,0,0.0044
82.7276,-150,0,0.0044
165.799,-150,0,0.0044
196.095,-150,0,0.0044
131.965,-150,0,0.0044
248.356,-150,0,0.0044
90.3297,-150,0,0.0044
120.689,-150,0,0.0044
142.341,-150,0,0.0044
235.672,-150,0,0.0044
110.737,-150,0,0.0044
93.563,-150,0,0.0044
163.779,-150,0,0.0044
117.41,-150,0,0.0044
437.258,-150,0,0.0044
