EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
9.84971,0,0,0
6.15039,0,0,0
9.54898,0,0,0
60,0,0,0
3.48806,0,0,0
60,0,0,0
60,0,0,0
8.05065,0,0,0
9.36459,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.235,0,0,0
60,0,0,0
60,0,0,0
4.24682,0,0,0
0.82243,0,0,0
60,0,0,0
1.38843,0,0,0
2.04844,0,0,0
60,0,0,0
1.05078,0,0,0
60,0,0,0
9.2653,0,0,0
4.21162,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.305366,0,0,0
1.00319,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.27215,0,0,0
1.61295,0,0,0
10.4306,0,0,0
8.91826,0,0,0
3.38962,0,0,0
60,0,0,0
60,0,0,0
9.11761,0,0,0
60,0,0,0
8.14885,0,0,0
2.41115,0,0,0
9.83439,0,0,0
11.1773,0,0,0
9.38405,0,0,0
60,0,0,0
60,0,0,0
7.06643,0,0,0
60,0,0,0
10.9643,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.221279,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.58326,0,0,0
11.1606,0,0,0
60,0,0,0
60,0,0,0
11.2684,0,0,0
7.70713,0,0,0
0.341333,0,0,0
8.03593,0,0,0
8.71693,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.59134,0,0,0
60,0,0,0
60,0,0,0
0.476428,0,0,0
10.681,0,0,0
5.21446,0,0,0
1.92255,0,0,0
7.10989,0,0,0
6.61747,0,0,0
0.799048,0,0,0
60,0,0,0
1.38225,0,0,0
10.879,0,0,0
60,0,0,0
2.06276,0,0,0
60,0,0,0
60,0,0,0
9.43886,0,0,0
60,0,0,0
0.941882,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.4526,0,0,0
60,0,0,0
60,0,0,0
11.2814,0,0,0
0.835544,0,0,0
60,0,0,0
4.05873,0,0,0
60,0,0,0
3.19975,0,0,0
60,0,0,0
4.32995,0,0,0
10.8469,0,0,0
5.73391,0,0,0
60,0,0,0
11.167,0,0,0
11.3203,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.28473,0,0,0
8.95044,0,0,0
60,0,0,0
60,0,0,0
3.36961,0,0,0
7.92096,0,0,0
4.88205,0,0,0
7.70496,0,0,0
60,0,0,0
10.981,0,0,0
6.51303,0,0,0
2.28029,0,0,0
2.61834,0,0,0
1.99938,0,0,0
1.70856,0,0,0
60,0,0,0
9.99467,0,0,0
6.86088,0,0,0
8.00702,0,0,0
10.3192,0,0,0
2.75536,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.1208,0,0,0
9.46604,0,0,0
60,0,0,0
10.7464,0,0,0
0.920246,0,0,0
10.6171,0,0,0
10.287,0,0,0
60,0,0,0
60,0,0,0
1.40319,0,0,0
60,0,0,0
1.46314,0,0,0
6.27279,0,0,0
2.85829,0,0,0
60,0,0,0
2.8265,0,0,0
60,0,0,0
4.41845,0,0,0
3.33407,0,0,0
2.95058,0,0,0
10.8887,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.594,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.5167,0,0,0
35.7414,0,0,0
2.95467,0,0,0
5.69135,0,0,0
8.54543,0,0,0
60,0,0,0
1.80438,0,0,0
3.41125,0,0,0
60,0,0,0
2.12946,0,0,0
8.61316,0,0,0
7.53592,0,0,0
60,0,0,0
60,0,0,0
9.53071,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.76388,0,0,0
60,0,0,0
9.61788,0,0,0
9.91873,0,0,0
60,0,0,0
60,0,0,0
3.42478,0,0,0
1.32139,0,0,0
60,0,0,0
8.6575,0,0,0
7.95615,0,0,0
1.63968,0,0,0
2.55841,0,0,0
8.43945,0,0,0
10.3486,0,0,0
2.41062,0,0,0
3.1555,0,0,0
9.73455,0,0,0
60,0,0,0
8.74337,0,0,0
60,0,0,0
0.92514,0,0,0
1.61156,0,0,0
60,0,0,0
60,0,0,0
11.2208,0,0,0
4.99783,0,0,0
60,0,0,0
60,0,0,0
8.64028,0,0,0
7.60406,0,0,0
5.60949,0,0,0
10.752,0,0,0
7.82584,0,0,0
11.1674,0,0,0
6.93245,0,0,0
8.92253,0,0,0
10.7788,0,0,0
60,0,0,0
11.3304,0,0,0
60,0,0,0
60,0,0,0
1.72256,0,0,0
60,0,0,0
10.8971,0,0,0
9.45817,0,0,0
6.09661,0,0,0
9.30778,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.37214,0,0,0
3.44843,0,0,0
0.573827,0,0,0
0.365327,0,0,0
3.84453,0,0,0
60,0,0,0
4.06505,0,0,0
1.4393,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.3885,0,0,0
8.18591,0,0,0
60,0,0,0
60,0,0,0
10.2611,0,0,0
60,0,0,0
60,0,0,0
13.0682,0,0,0
9.78988,0,0,0
60,0,0,0
6.80464,0,0,0
5.4038,0,0,0
60,0,0,0
11.0975,0,0,0
11.0106,0,0,0
7.76826,0,0,0
10.6891,0,0,0
0.56808,0,0,0
0.823373,0,0,0
60,0,0,0
