EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
117.054,-250,0,0
165.112,-250,0,0
79.0667,-250,0,0
694.164,-250,0,0
111.954,-250,0,0
63.4577,-250,0,0
110.342,-250,0,0
185.642,-250,0,0
255.096,-250,0,0
86.5538,-250,0,0
195.175,-250,0,0
81.3883,-250,0,0
227.942,-250,0,0
424.139,-250,0,0
201.194,-250,0,0
139.637,-250,0,0
14.1866,-250,0,0
98.6784,-250,0,0
303.268,-250,0,0
88.1942,-250,0,0
133.257,-250,0,0
180.472,-250,0,0
399.361,-250,0,0
330.212,-250,0,0
433.564,-250,0,0
222.475,-250,0,0
156.578,-250,0,0
194.529,-250,0,0
90.5759,-250,0,0
269.756,-250,0,0
334.625,-250,0,0
88.531,-250,0,0
65.0447,-250,0,0
143.23,-250,0,0
283.525,-250,0,0
113.527,-250,0,0
48.3494,-250,0,0
202.173,-250,0,0
238.819,-250,0,0
122.327,-250,0,0
31.6431,-250,0,0
430.174,-250,0,0
85.7329,-250,0,0
202.62,-250,0,0
86.2177,-250,0,0
623.93,-250,0,0
88.276,-250,0,0
93.1239,-250,0,0
269.971,-250,0,0
54.3642,-250,0,0
105.672,-250,0,0
112.402,-250,0,0
114.529,-250,0,0
120.637,-250,0,0
109.543,-250,0,0
462.102,-250,0,0
89.2647,-250,0,0
149.984,-250,0,0
391.038,-250,0,0
64.4252,-250,0,0
113.954,-250,0,0
205.341,-250,0,0
505.81,-250,0,0
83.0679,-250,0,0
460.437,-250,0,0
257.006,-250,0,0
147.991,-250,0,0
180.703,-250,0,0
306.518,-250,0,0
196.48,-250,0,0
394.261,-250,0,0
322.652,-250,0,0
60.7462,-250,0,0
175.053,-250,0,0
136.867,-250,0,0
85.3527,-250,0,0
103.904,-250,0,0
99.9896,-250,0,0
93.848,-250,0,0
315.956,-250,0,0
144.159,-250,0,0
73.7337,-250,0,0
305.668,-250,0,0
26.5602,-250,0,0
100.165,-250,0,0
545.469,-250,0,0
104.042,-250,0,0
39.7786,-250,0,0
356.436,-250,0,0
181.679,-250,0,0
89.4214,-250,0,0
123.295,-250,0,0
162.404,-250,0,0
255.257,-250,0,0
84.4082,-250,0,0
90.72,-250,0,0
165.917,-250,0,0
74.231,-250,0,0
102.734,-250,0,0
88.3164,-250,0,0
111.724,-250,0,0
290.857,-250,0,0
168.591,-250,0,0
150.66,-250,0,0
193.613,-250,0,0
134.766,-250,0,0
77.924,-250,0,0
318.923,-250,0,0
115.84,-250,0,0
219.198,-250,0,0
114.648,-250,0,0
129.219,-250,0,0
122.157,-250,0,0
110.697,-250,0,0
370.474,-250,0,0
85.0691,-250,0,0
93.6173,-250,0,0
129.32,-250,0,0
29.5374,-250,0,0
367.849,-250,0,0
95.1656,-250,0,0
144.818,-250,0,0
174.019,-250,0,0
179.993,-250,0,0
86.3553,-250,0,0
26.3276,-250,0,0
378.732,-250,0,0
107.64,-250,0,0
94.9578,-250,0,0
179.985,-250,0,0
185.745,-250,0,0
227.699,-250,0,0
105.255,-250,0,0
402.041,-250,0,0
92.8797,-250,0,0
419.984,-250,0,0
149.589,-250,0,0
161.555,-250,0,0
248.918,-250,0,0
576.999,-250,0,0
232.989,-250,0,0
124.712,-250,0,0
86.0667,-250,0,0
184.792,-250,0,0
77.7035,-250,0,0
139.08,-250,0,0
89.4184,-250,0,0
116.402,-250,0,0
12.8277,-250,0,0
442.983,-250,0,0
417.41,-250,0,0
320.39,-250,0,0
32.2319,-250,0,0
76.6227,-250,0,0
104.321,-250,0,0
99.759,-250,0,0
126.605,-250,0,0
148.528,-250,0,0
113.705,-250,0,0
117.067,-250,0,0
103.269,-250,0,0
119.863,-250,0,0
551.867,-250,0,0
102.293,-250,0,0
76.0089,-250,0,0
228.242,-250,0,0
92.0934,-250,0,0
133.303,-250,0,0
98.0098,-250,0,0
0.562165,-250,0,0
411.686,-250,0,0
51.0372,-250,0,0
216.258,-250,0,0
384.431,-250,0,0
91.8528,-250,0,0
95.2826,-250,0,0
157.706,-250,0,0
117.712,-250,0,0
90.2612,-250,0,0
254.72,-250,0,0
17.6196,-250,0,0
100.171,-250,0,0
93.6109,-250,0,0
94.1038,-250,0,0
64.7158,-250,0,0
91.8346,-250,0,0
85.3164,-250,0,0
247.864,-250,0,0
87.0666,-250,0,0
92.6995,-250,0,0
232.4,-250,0,0
148.012,-250,0,0
80.8699,-250,0,0
225.365,-250,0,0
23.0645,-250,0,0
10.172,-250,0,0
233.775,-250,0,0
67.8775,-250,0,0
121.307,-250,0,0
93.304,-250,0,0
159.217,-250,0,0
300.718,-250,0,0
136.774,-250,0,0
274.156,-250,0,0
