EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
174.946,-150,0,0
72.8034,-150,0,0
69.9026,-150,0,0
87.4357,-150,0,0
91.7441,-150,0,0
106.848,-150,0,0
238.71,-150,0,0
171.603,-150,0,0
176.759,-150,0,0
77.9705,-150,0,0
103.167,-150,0,0
146.427,-150,0,0
253.908,-150,0,0
312.46,-150,0,0
150.839,-150,0,0
360.065,-150,0,0
409.41,-150,0,0
108.814,-150,0,0
69.9107,-150,0,0
433.896,-150,0,0
595.323,-150,0,0
92.6627,-150,0,0
243.049,-150,0,0
234.306,-150,0,0
147.135,-150,0,0
108.043,-150,0,0
154.869,-150,0,0
195.523,-150,0,0
354.691,-150,0,0
104.26,-150,0,0
95.8016,-150,0,0
126.058,-150,0,0
102.508,-150,0,0
335.159,-150,0,0
147.047,-150,0,0
60.4584,-150,0,0
136.716,-150,0,0
201.14,-150,0,0
177.192,-150,0,0
102.038,-150,0,0
99.908,-150,0,0
84.5156,-150,0,0
51.0093,-150,0,0
185.734,-150,0,0
133.833,-150,0,0
274.237,-150,0,0
190.697,-150,0,0
111.637,-150,0,0
90.32,-150,0,0
120.972,-150,0,0
192.787,-150,0,0
102.069,-150,0,0
124.001,-150,0,0
370.741,-150,0,0
96.7456,-150,0,0
253.511,-150,0,0
167.133,-150,0,0
277.409,-150,0,0
100.409,-150,0,0
20.5784,-150,0,0
83.6374,-150,0,0
93.5319,-150,0,0
106.608,-150,0,0
131.018,-150,0,0
34.3416,-150,0,0
83.7441,-150,0,0
84.1599,-150,0,0
105.477,-150,0,0
125.21,-150,0,0
516.236,-150,0,0
150.922,-150,0,0
244.535,-150,0,0
90.4357,-150,0,0
110.863,-150,0,0
250.456,-150,0,0
135.172,-150,0,0
99.4755,-150,0,0
244.143,-150,0,0
120.117,-150,0,0
92.5617,-150,0,0
365.468,-150,0,0
382.292,-150,0,0
92.1113,-150,0,0
112.952,-150,0,0
331.932,-150,0,0
89.9667,-150,0,0
262.368,-150,0,0
336.718,-150,0,0
386.132,-150,0,0
135.663,-150,0,0
79.6545,-150,0,0
264.872,-150,0,0
246.566,-150,0,0
127.71,-150,0,0
103.207,-150,0,0
126.598,-150,0,0
588.273,-150,0,0
132.846,-150,0,0
108.229,-150,0,0
240.209,-150,0,0
99.3195,-150,0,0
105.216,-150,0,0
176.979,-150,0,0
108.713,-150,0,0
181.635,-150,0,0
170.482,-150,0,0
130.602,-150,0,0
102.622,-150,0,0
