EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
83.4576,-50,0,0
180.636,-50,0,0
245.769,-50,0,0
131.311,-50,0,0
192.831,-50,0,0
98.8373,-50,0,0
176.264,-50,0,0
108.04,-50,0,0
139.834,-50,0,0
569.32,-50,0,0
109.179,-50,0,0
126.881,-50,0,0
110.12,-50,0,0
134.551,-50,0,0
109.988,-50,0,0
368.334,-50,0,0
478.885,-50,0,0
192.303,-50,0,0
78.4615,-50,0,0
216.535,-50,0,0
103.374,-50,0,0
117.799,-50,0,0
97.2473,-50,0,0
79.3734,-50,0,0
106.257,-50,0,0
116.118,-50,0,0
296.054,-50,0,0
91.8993,-50,0,0
117.301,-50,0,0
443.092,-50,0,0
354.383,-50,0,0
145.843,-50,0,0
151.52,-50,0,0
135.977,-50,0,0
136.177,-50,0,0
7.24439,-50,0,0
176.59,-50,0,0
133.168,-50,0,0
158.445,-50,0,0
202.725,-50,0,0
96.6107,-50,0,0
92.6525,-50,0,0
79.2915,-50,0,0
103.109,-50,0,0
166.647,-50,0,0
75.018,-50,0,0
88.1193,-50,0,0
108.348,-50,0,0
98.8166,-50,0,0
27.0695,-50,0,0
175.855,-50,0,0
120.212,-50,0,0
107.672,-50,0,0
140.807,-50,0,0
100.306,-50,0,0
295.755,-50,0,0
207.065,-50,0,0
217.592,-50,0,0
92.0514,-50,0,0
123.1,-50,0,0
127.134,-50,0,0
29.2276,-50,0,0
72.9736,-50,0,0
142.875,-50,0,0
512.989,-50,0,0
112.761,-50,0,0
130.819,-50,0,0
225.402,-50,0,0
319.433,-50,0,0
194.991,-50,0,0
514.272,-50,0,0
293.614,-50,0,0
189.683,-50,0,0
96.7741,-50,0,0
73.3091,-50,0,0
74.8902,-50,0,0
130.777,-50,0,0
90.4719,-50,0,0
234.198,-50,0,0
153.166,-50,0,0
114.518,-50,0,0
325.03,-50,0,0
198.461,-50,0,0
396.458,-50,0,0
113.562,-50,0,0
349.791,-50,0,0
130.171,-50,0,0
98.2869,-50,0,0
86.9618,-50,0,0
199.451,-50,0,0
299.314,-50,0,0
467.479,-50,0,0
124.525,-50,0,0
170.207,-50,0,0
82.7535,-50,0,0
89.402,-50,0,0
79.6834,-50,0,0
164.299,-50,0,0
187.2,-50,0,0
95.6876,-50,0,0
135.217,-50,0,0
82.8327,-50,0,0
110.848,-50,0,0
99.7689,-50,0,0
112.297,-50,0,0
458.737,-50,0,0
237.855,-50,0,0
87.6961,-50,0,0
90.3668,-50,0,0
92.1349,-50,0,0
139.925,-50,0,0
238.41,-50,0,0
85.9997,-50,0,0
168.333,-50,0,0
108.242,-50,0,0
373.429,-50,0,0
140.571,-50,0,0
110.259,-50,0,0
12.3357,-50,0,0
311.027,-50,0,0
101.701,-50,0,0
144.24,-50,0,0
194.539,-50,0,0
130.268,-50,0,0
101.747,-50,0,0
166.061,-50,0,0
65.5722,-50,0,0
130.988,-50,0,0
75.8943,-50,0,0
100.794,-50,0,0
130.478,-50,0,0
193.549,-50,0,0
337.133,-50,0,0
116.983,-50,0,0
173.381,-50,0,0
92.0797,-50,0,0
185.528,-50,0,0
126.958,-50,0,0
222.691,-50,0,0
176.665,-50,0,0
177.655,-50,0,0
147.332,-50,0,0
159.367,-50,0,0
61.5667,-50,0,0
453.137,-50,0,0
167.983,-50,0,0
27.1964,-50,0,0
240.458,-50,0,0
100.868,-50,0,0
209.15,-50,0,0
61.3997,-50,0,0
61.3707,-50,0,0
84.8902,-50,0,0
577.464,-50,0,0
102.885,-50,0,0
110.013,-50,0,0
110.951,-50,0,0
272.409,-50,0,0
102.165,-50,0,0
92.4867,-50,0,0
494.469,-50,0,0
142.495,-50,0,0
149.72,-50,0,0
102.962,-50,0,0
83.1866,-50,0,0
266.086,-50,0,0
190.01,-50,0,0
104.999,-50,0,0
268.296,-50,0,0
108.509,-50,0,0
95.831,-50,0,0
108.741,-50,0,0
80.7517,-50,0,0
444.275,-50,0,0
92.8763,-50,0,0
