EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
96.3093,-200,0,0
184.487,-200,0,0
115.601,-200,0,0
80.1811,-200,0,0
205.7,-200,0,0
409.844,-200,0,0
180.604,-200,0,0
72.322,-200,0,0
84.6512,-200,0,0
100.799,-200,0,0
133.837,-200,0,0
109.965,-200,0,0
104.916,-200,0,0
99.9121,-200,0,0
380.908,-200,0,0
174.561,-200,0,0
135.667,-200,0,0
108.281,-200,0,0
121.771,-200,0,0
316.918,-200,0,0
154.252,-200,0,0
140.631,-200,0,0
304.271,-200,0,0
103.56,-200,0,0
89.4371,-200,0,0
125.915,-200,0,0
103.82,-200,0,0
213.294,-200,0,0
87.801,-200,0,0
242.095,-200,0,0
124.987,-200,0,0
182.255,-200,0,0
91.0163,-200,0,0
188.075,-200,0,0
133.806,-200,0,0
29.7969,-200,0,0
111.667,-200,0,0
97.4583,-200,0,0
82.7868,-200,0,0
70.8649,-200,0,0
95.535,-200,0,0
195.732,-200,0,0
106.814,-200,0,0
85.6669,-200,0,0
119.461,-200,0,0
82.3331,-200,0,0
100.67,-200,0,0
282.216,-200,0,0
128.572,-200,0,0
355.343,-200,0,0
308.561,-200,0,0
184.624,-200,0,0
196.007,-200,0,0
92.0495,-200,0,0
25.0798,-200,0,0
183.676,-200,0,0
221.38,-200,0,0
183.099,-200,0,0
221.276,-200,0,0
207.778,-200,0,0
319.08,-200,0,0
200.712,-200,0,0
101.046,-200,0,0
148.219,-200,0,0
169.354,-200,0,0
262.637,-200,0,0
219.959,-200,0,0
145.229,-200,0,0
128.565,-200,0,0
81.9811,-200,0,0
79.3818,-200,0,0
110.112,-200,0,0
83.1254,-200,0,0
246.84,-200,0,0
92.3583,-200,0,0
297.179,-200,0,0
53.4569,-200,0,0
165.507,-200,0,0
104.985,-200,0,0
99.3758,-200,0,0
145.563,-200,0,0
98.6063,-200,0,0
86.483,-200,0,0
320.126,-200,0,0
126.931,-200,0,0
115.179,-200,0,0
220.28,-200,0,0
213.049,-200,0,0
124.805,-200,0,0
2.93602,-200,0,0
270.65,-200,0,0
173.335,-200,0,0
258.65,-200,0,0
503.695,-200,0,0
86.9707,-200,0,0
139.61,-200,0,0
95.858,-200,0,0
131.871,-200,0,0
165.87,-200,0,0
418.531,-200,0,0
93.2711,-200,0,0
72.4169,-200,0,0
201.588,-200,0,0
81.8834,-200,0,0
253.044,-200,0,0
181.64,-200,0,0
155.039,-200,0,0
76.4894,-200,0,0
171.485,-200,0,0
779.526,-200,0,0
130.876,-200,0,0
81.5546,-200,0,0
430.95,-200,0,0
13.701,-200,0,0
93.3835,-200,0,0
89.2411,-200,0,0
130.881,-200,0,0
407.838,-200,0,0
80.6907,-200,0,0
192.517,-200,0,0
124.507,-200,0,0
122.953,-200,0,0
106.767,-200,0,0
142.221,-200,0,0
130.945,-200,0,0
237.209,-200,0,0
97.4043,-200,0,0
174.271,-200,0,0
115.979,-200,0,0
225.549,-200,0,0
166.769,-200,0,0
103.434,-200,0,0
184.156,-200,0,0
99.0027,-200,0,0
516.534,-200,0,0
83.3618,-200,0,0
223.368,-200,0,0
125.469,-200,0,0
119.421,-200,0,0
101.633,-200,0,0
108.236,-200,0,0
118.384,-200,0,0
94.8188,-200,0,0
153.758,-200,0,0
84.8504,-200,0,0
152.663,-200,0,0
255.191,-200,0,0
95.5951,-200,0,0
113.668,-200,0,0
89.3852,-200,0,0
112.893,-200,0,0
203.006,-200,0,0
141.52,-200,0,0
101.874,-200,0,0
77.0716,-200,0,0
115.853,-200,0,0
242.373,-200,0,0
659.572,-200,0,0
97.6048,-200,0,0
195.003,-200,0,0
