EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
435.064,-250,0,0
88.0632,-250,0,0
198.713,-250,0,0
157.919,-250,0,0
216.661,-250,0,0
91.5729,-250,0,0
227.645,-250,0,0
214.429,-250,0,0
167.843,-250,0,0
114.868,-250,0,0
164.614,-250,0,0
106.087,-250,0,0
189.777,-250,0,0
118.844,-250,0,0
442.204,-250,0,0
96.1362,-250,0,0
806.869,-250,0,0
74.7076,-250,0,0
21.7974,-250,0,0
161.18,-250,0,0
294.725,-250,0,0
107.343,-250,0,0
223.25,-250,0,0
142.266,-250,0,0
183.158,-250,0,0
92.0446,-250,0,0
74.9165,-250,0,0
124.32,-250,0,0
103.431,-250,0,0
380.929,-250,0,0
71.1448,-250,0,0
34.9757,-250,0,0
127.198,-250,0,0
106.651,-250,0,0
185.894,-250,0,0
185.818,-250,0,0
76.3161,-250,0,0
129.091,-250,0,0
242.78,-250,0,0
9.53313,-250,0,0
422.52,-250,0,0
799.326,-250,0,0
130.001,-250,0,0
126.51,-250,0,0
149.184,-250,0,0
13.3823,-250,0,0
332.976,-250,0,0
192.005,-250,0,0
118.697,-250,0,0
89.2276,-250,0,0
83.5419,-250,0,0
210.104,-250,0,0
209.454,-250,0,0
465.512,-250,0,0
233.08,-250,0,0
97.8601,-250,0,0
94.5237,-250,0,0
108.887,-250,0,0
213.953,-250,0,0
128.939,-250,0,0
199.3,-250,0,0
212.645,-250,0,0
228.601,-250,0,0
168.605,-250,0,0
141.437,-250,0,0
81.1141,-250,0,0
118.533,-250,0,0
85.8871,-250,0,0
118.154,-250,0,0
388.708,-250,0,0
213.692,-250,0,0
132.588,-250,0,0
123.633,-250,0,0
104.148,-250,0,0
329.449,-250,0,0
166.149,-250,0,0
131.672,-250,0,0
82.1754,-250,0,0
243.833,-250,0,0
171.051,-250,0,0
135.457,-250,0,0
163.76,-250,0,0
280.814,-250,0,0
123.949,-250,0,0
197.162,-250,0,0
328.921,-250,0,0
586.375,-250,0,0
54.2659,-250,0,0
137.885,-250,0,0
930.493,-250,0,0
139.5,-250,0,0
374.137,-250,0,0
516.213,-250,0,0
103.755,-250,0,0
83.4499,-250,0,0
123.546,-250,0,0
142.373,-250,0,0
102.554,-250,0,0
88.4309,-250,0,0
42.9351,-250,0,0
72.7379,-250,0,0
429.289,-250,0,0
111.266,-250,0,0
106.717,-250,0,0
94.8916,-250,0,0
187.492,-250,0,0
149.221,-250,0,0
117.79,-250,0,0
42.3343,-250,0,0
101.314,-250,0,0
75.9113,-250,0,0
110.302,-250,0,0
103.92,-250,0,0
76.1437,-250,0,0
82.6389,-250,0,0
90.4856,-250,0,0
34.5483,-250,0,0
864.52,-250,0,0
288.519,-250,0,0
84.2632,-250,0,0
383.177,-250,0,0
