EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
258.907,-50,0,0
189.644,-50,0,0
84.0357,-50,0,0
259.332,-50,0,0
101.569,-50,0,0
409.613,-50,0,0
174.616,-50,0,0
84.6646,-50,0,0
224.456,-50,0,0
95.2237,-50,0,0
101.968,-50,0,0
148.765,-50,0,0
75.313,-50,0,0
149.822,-50,0,0
312.806,-50,0,0
107.863,-50,0,0
99.1817,-50,0,0
212.952,-50,0,0
351.696,-50,0,0
5.99527,-50,0,0
337.818,-50,0,0
131.664,-50,0,0
130.455,-50,0,0
150.489,-50,0,0
114.121,-50,0,0
197.205,-50,0,0
94.6943,-50,0,0
253.658,-50,0,0
362.215,-50,0,0
82.3213,-50,0,0
448.33,-50,0,0
85.941,-50,0,0
20.2805,-50,0,0
243.603,-50,0,0
106.857,-50,0,0
122.246,-50,0,0
79.7514,-50,0,0
22.2555,-50,0,0
81.4503,-50,0,0
105.392,-50,0,0
250.741,-50,0,0
336.942,-50,0,0
120.117,-50,0,0
264.776,-50,0,0
89.0557,-50,0,0
110.58,-50,0,0
277.06,-50,0,0
79.9417,-50,0,0
112.435,-50,0,0
145.134,-50,0,0
426.967,-50,0,0
158.888,-50,0,0
154.556,-50,0,0
143.951,-50,0,0
82.7886,-50,0,0
6.51437,-50,0,0
100.338,-50,0,0
185.622,-50,0,0
160.453,-50,0,0
116.014,-50,0,0
634.698,-50,0,0
117.15,-50,0,0
176.227,-50,0,0
106.805,-50,0,0
117.429,-50,0,0
176.966,-50,0,0
123.464,-50,0,0
146.764,-50,0,0
89.4076,-50,0,0
86.5902,-50,0,0
136.678,-50,0,0
276.753,-50,0,0
147.66,-50,0,0
94.7969,-50,0,0
46.8964,-50,0,0
206.894,-50,0,0
121.83,-50,0,0
231.182,-50,0,0
149.803,-50,0,0
349.008,-50,0,0
14.1246,-50,0,0
96.9094,-50,0,0
74.7763,-50,0,0
164.785,-50,0,0
103.543,-50,0,0
94.9357,-50,0,0
13.9538,-50,0,0
96.3742,-50,0,0
121.149,-50,0,0
15.1222,-50,0,0
297.165,-50,0,0
385.832,-50,0,0
71.7679,-50,0,0
181.653,-50,0,0
123.535,-50,0,0
83.5004,-50,0,0
86.4184,-50,0,0
173.436,-50,0,0
215.561,-50,0,0
157.946,-50,0,0
261.403,-50,0,0
120.788,-50,0,0
78.3563,-50,0,0
91.7534,-50,0,0
156.488,-50,0,0
122.113,-50,0,0
67.7741,-50,0,0
214.83,-50,0,0
83.3953,-50,0,0
214.144,-50,0,0
127.941,-50,0,0
101.957,-50,0,0
36.0478,-50,0,0
284.563,-50,0,0
339.862,-50,0,0
306.522,-50,0,0
317.353,-50,0,0
69.1806,-50,0,0
154.697,-50,0,0
106.354,-50,0,0
98.5859,-50,0,0
173.975,-50,0,0
144.834,-50,0,0
319.645,-50,0,0
165.372,-50,0,0
95.3116,-50,0,0
121.043,-50,0,0
522.229,-50,0,0
188.511,-50,0,0
80.8177,-50,0,0
114.012,-50,0,0
502.834,-50,0,0
162.409,-50,0,0
135.245,-50,0,0
61.287,-50,0,0
103.143,-50,0,0
93.7907,-50,0,0
412.106,-50,0,0
87.1633,-50,0,0
164.813,-50,0,0
153.593,-50,0,0
151.029,-50,0,0
263.787,-50,0,0
102.879,-50,0,0
94.4086,-50,0,0
100.072,-50,0,0
590.339,-50,0,0
339.87,-50,0,0
123.143,-50,0,0
345.559,-50,0,0
392.908,-50,0,0
158.549,-50,0,0
102.168,-50,0,0
288.111,-50,0,0
131.168,-50,0,0
169.807,-50,0,0
294.47,-50,0,0
179.721,-50,0,0
109.069,-50,0,0
664.914,-50,0,0
108.53,-50,0,0
239.859,-50,0,0
121.85,-50,0,0
151.567,-50,0,0
384.656,-50,0,0
352.564,-50,0,0
109.333,-50,0,0
248.921,-50,0,0
126.169,-50,0,0
6.57377,-50,0,0
117.315,-50,0,0
84.2202,-50,0,0
91.6301,-50,0,0
310.141,-50,0,0
81.4208,-50,0,0
64.3571,-50,0,0
119.255,-50,0,0
99.0795,-50,0,0
158.574,-50,0,0
130.825,-50,0,0
35.159,-50,0,0
356.182,-50,0,0
76.2339,-50,0,0
106.504,-50,0,0
198.624,-50,0,0
115.926,-50,0,0
358.226,-50,0,0
110.79,-50,0,0
82.5066,-50,0,0
70.9021,-50,0,0
128.059,-50,0,0
118.72,-50,0,0
91.4212,-50,0,0
292.972,-50,0,0
184.588,-50,0,0
159.725,-50,0,0
79.4194,-50,0,0
249.69,-50,0,0
242.12,-50,0,0
181.868,-50,0,0
136.746,-50,0,0
450.468,-50,0,0
148.658,-50,0,0
90.3911,-50,0,0
264.188,-50,0,0
136.674,-50,0,0
102.432,-50,0,0
362.484,-50,0,0
86.1068,-50,0,0
70.4279,-50,0,0
122.803,-50,0,0
112.221,-50,0,0
247.039,-50,0,0
69.6243,-50,0,0
125.44,-50,0,0
239.413,-50,0,0
95.1252,-50,0,0
772.69,-50,0,0
140.434,-50,0,0
106.98,-50,0,0
168.695,-50,0,0
81.279,-50,0,0
194.047,-50,0,0
33.7889,-50,0,0
195.635,-50,0,0
136.264,-50,0,0
107.169,-50,0,0
79.8999,-50,0,0
106.595,-50,0,0
175.056,-50,0,0
76.3168,-50,0,0
106.211,-50,0,0
80.4522,-50,0,0
88.1896,-50,0,0
520.092,-50,0,0
77.3338,-50,0,0
378.333,-50,0,0
395.591,-50,0,0
567.838,-50,0,0
101.877,-50,0,0
176.526,-50,0,0
195.668,-50,0,0
103.964,-50,0,0
244.16,-50,0,0
260.854,-50,0,0
104.081,-50,0,0
106.43,-50,0,0
77.2372,-50,0,0
81.6469,-50,0,0
100.18,-50,0,0
94.1229,-50,0,0
275.052,-50,0,0
143.777,-50,0,0
228.875,-50,0,0
412.906,-50,0,0
262.967,-50,0,0
129.808,-50,0,0
241.031,-50,0,0
151.962,-50,0,0
184.815,-50,0,0
247.849,-50,0,0
273.29,-50,0,0
202.449,-50,0,0
361.851,-50,0,0
213.755,-50,0,0
330.625,-50,0,0
92.0135,-50,0,0
254.48,-50,0,0
88.3306,-50,0,0
271.329,-50,0,0
159.297,-50,0,0
30.5268,-50,0,0
70.3604,-50,0,0
134.494,-50,0,0
501.541,-50,0,0
78.9184,-50,0,0
88.6467,-50,0,0
107.33,-50,0,0
107.392,-50,0,0
89.2529,-50,0,0
82.2341,-50,0,0
303.352,-50,0,0
151.936,-50,0,0
382.939,-50,0,0
722.355,-50,0,0
114.817,-50,0,0
108.592,-50,0,0
143.504,-50,0,0
413.074,-50,0,0
146.886,-50,0,0
96.8175,-50,0,0
87.7203,-50,0,0
90.1317,-50,0,0
39.6833,-50,0,0
109.084,-50,0,0
187.793,-50,0,0
92.5461,-50,0,0
124.412,-50,0,0
326.399,-50,0,0
140.522,-50,0,0
80.9814,-50,0,0
245.946,-50,0,0
412.597,-50,0,0
160.231,-50,0,0
182.437,-50,0,0
402.365,-50,0,0
364.508,-50,0,0
64.8235,-50,0,0
436.88,-50,0,0
84.2534,-50,0,0
126.421,-50,0,0
106.105,-50,0,0
24.8161,-50,0,0
71.2776,-50,0,0
293.898,-50,0,0
102.358,-50,0,0
84.75,-50,0,0
79.2806,-50,0,0
146.169,-50,0,0
79.2201,-50,0,0
146.405,-50,0,0
102.775,-50,0,0
226.895,-50,0,0
534.61,-50,0,0
128.751,-50,0,0
93.5926,-50,0,0
95.9882,-50,0,0
163.745,-50,0,0
285.613,-50,0,0
320.356,-50,0,0
98.7623,-50,0,0
104.872,-50,0,0
83.7136,-50,0,0
106.376,-50,0,0
231.612,-50,0,0
161.527,-50,0,0
161.259,-50,0,0
103.376,-50,0,0
90.2537,-50,0,0
178.438,-50,0,0
188.534,-50,0,0
100.351,-50,0,0
134.897,-50,0,0
139.717,-50,0,0
88.5587,-50,0,0
94.912,-50,0,0
124.713,-50,0,0
92.5931,-50,0,0
192.729,-50,0,0
113.79,-50,0,0
20.529,-50,0,0
2.57818,-50,0,0
251.655,-50,0,0
203.817,-50,0,0
107.78,-50,0,0
140.11,-50,0,0
399.226,-50,0,0
192.84,-50,0,0
393.431,-50,0,0
287.148,-50,0,0
433.911,-50,0,0
166.128,-50,0,0
182.681,-50,0,0
83.4584,-50,0,0
266.039,-50,0,0
130.505,-50,0,0
109.869,-50,0,0
304.313,-50,0,0
161.636,-50,0,0
100.417,-50,0,0
279.951,-50,0,0
201.102,-50,0,0
231.888,-50,0,0
84.5037,-50,0,0
124.317,-50,0,0
107.623,-50,0,0
124.509,-50,0,0
353.511,-50,0,0
379.15,-50,0,0
60.0471,-50,0,0
88.6841,-50,0,0
363.996,-50,0,0
79.0945,-50,0,0
173.996,-50,0,0
108.75,-50,0,0
156.299,-50,0,0
70.1562,-50,0,0
231.431,-50,0,0
88.3072,-50,0,0
65.8613,-50,0,0
95.3335,-50,0,0
117.523,-50,0,0
76.9257,-50,0,0
96.5994,-50,0,0
122.817,-50,0,0
93.6818,-50,0,0
149.401,-50,0,0
129.276,-50,0,0
75.715,-50,0,0
54.1599,-50,0,0
88.8353,-50,0,0
78.7068,-50,0,0
129.473,-50,0,0
406.859,-50,0,0
104.746,-50,0,0
118.221,-50,0,0
92.1942,-50,0,0
141.214,-50,0,0
90.9183,-50,0,0
129.139,-50,0,0
271.155,-50,0,0
126.384,-50,0,0
263.52,-50,0,0
95.1525,-50,0,0
93.4377,-50,0,0
82.5478,-50,0,0
91.4399,-50,0,0
104.779,-50,0,0
394.489,-50,0,0
139.852,-50,0,0
104.688,-50,0,0
319.642,-50,0,0
123.6,-50,0,0
84.4912,-50,0,0
158.674,-50,0,0
78.4267,-50,0,0
357.601,-50,0,0
183.506,-50,0,0
93.7069,-50,0,0
103.764,-50,0,0
73.7364,-50,0,0
95.6132,-50,0,0
210.216,-50,0,0
193.469,-50,0,0
230.386,-50,0,0
126.43,-50,0,0
102.352,-50,0,0
97.7038,-50,0,0
274.558,-50,0,0
161.287,-50,0,0
312.069,-50,0,0
105.951,-50,0,0
121.579,-50,0,0
197.651,-50,0,0
98.6896,-50,0,0
115.495,-50,0,0
82.5619,-50,0,0
172.905,-50,0,0
188.277,-50,0,0
101.701,-50,0,0
101.397,-50,0,0
79.953,-50,0,0
102.315,-50,0,0
186.004,-50,0,0
119.781,-50,0,0
149.556,-50,0,0
108.133,-50,0,0
196.386,-50,0,0
169.962,-50,0,0
112.586,-50,0,0
124.785,-50,0,0
152.231,-50,0,0
109.657,-50,0,0
140.598,-50,0,0
334.962,-50,0,0
178.843,-50,0,0
84.2006,-50,0,0
84.5859,-50,0,0
327.13,-50,0,0
140.315,-50,0,0
112.753,-50,0,0
112.64,-50,0,0
143.513,-50,0,0
167.971,-50,0,0
135.683,-50,0,0
242.092,-50,0,0
196.835,-50,0,0
173.988,-50,0,0
185.561,-50,0,0
111.737,-50,0,0
95.683,-50,0,0
83.0977,-50,0,0
362.908,-50,0,0
255.117,-50,0,0
278.735,-50,0,0
707.328,-50,0,0
218.322,-50,0,0
98.4409,-50,0,0
86.1054,-50,0,0
102.786,-50,0,0
108.771,-50,0,0
196.682,-50,0,0
616.207,-50,0,0
71.297,-50,0,0
95.1486,-50,0,0
88.8444,-50,0,0
119.43,-50,0,0
393.159,-50,0,0
218.372,-50,0,0
101.384,-50,0,0
100.795,-50,0,0
91.7738,-50,0,0
351.469,-50,0,0
250.626,-50,0,0
151.949,-50,0,0
142.446,-50,0,0
92.6613,-50,0,0
81.3704,-50,0,0
207.44,-50,0,0
414.534,-50,0,0
304.171,-50,0,0
176.524,-50,0,0
262.776,-50,0,0
97.9306,-50,0,0
348.339,-50,0,0
259.565,-50,0,0
420.184,-50,0,0
422.575,-50,0,0
95.3807,-50,0,0
138.436,-50,0,0
240.188,-50,0,0
109.705,-50,0,0
209.414,-50,0,0
649.085,-50,0,0
529.714,-50,0,0
102.132,-50,0,0
111.184,-50,0,0
99.0111,-50,0,0
373.456,-50,0,0
235.098,-50,0,0
76.3636,-50,0,0
293.607,-50,0,0
297.098,-50,0,0
239.113,-50,0,0
89.542,-50,0,0
565.042,-50,0,0
363.43,-50,0,0
256.892,-50,0,0
124.666,-50,0,0
76.0785,-50,0,0
125.022,-50,0,0
99.2184,-50,0,0
200.667,-50,0,0
94.4166,-50,0,0
219.644,-50,0,0
197.694,-50,0,0
228.145,-50,0,0
93.5399,-50,0,0
89.1885,-50,0,0
81.9153,-50,0,0
219.096,-50,0,0
15.7975,-50,0,0
167.914,-50,0,0
35.0293,-50,0,0
98.4278,-50,0,0
313.972,-50,0,0
74.0003,-50,0,0
119.258,-50,0,0
118.554,-50,0,0
149.051,-50,0,0
178.942,-50,0,0
586.227,-50,0,0
79.2031,-50,0,0
207.436,-50,0,0
228.615,-50,0,0
237.879,-50,0,0
