EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
79.3863,-150,0,0
143.044,-150,0,0
212.342,-150,0,0
120.356,-150,0,0
184.192,-150,0,0
88.9498,-150,0,0
102.78,-150,0,0
129.336,-150,0,0
143.508,-150,0,0
150.048,-150,0,0
85.2225,-150,0,0
101.074,-150,0,0
191.166,-150,0,0
153.537,-150,0,0
390.893,-150,0,0
116.285,-150,0,0
112.994,-150,0,0
400.576,-150,0,0
221.656,-150,0,0
337.107,-150,0,0
103.49,-150,0,0
89.3604,-150,0,0
167.497,-150,0,0
96.0002,-150,0,0
259.529,-150,0,0
94.7523,-150,0,0
135.125,-150,0,0
198.633,-150,0,0
220.877,-150,0,0
89.9697,-150,0,0
251.026,-150,0,0
355.111,-150,0,0
109.863,-150,0,0
143.358,-150,0,0
120.259,-150,0,0
116.099,-150,0,0
79.0356,-150,0,0
129.318,-150,0,0
171.448,-150,0,0
79.3218,-150,0,0
361.866,-150,0,0
15.4586,-150,0,0
109.533,-150,0,0
187.377,-150,0,0
96.4588,-150,0,0
104.094,-150,0,0
324.431,-150,0,0
198.206,-150,0,0
153.589,-150,0,0
202.92,-150,0,0
100.689,-150,0,0
80.7008,-150,0,0
13.5737,-150,0,0
99.1049,-150,0,0
104.397,-150,0,0
329.698,-150,0,0
125.842,-150,0,0
23.4467,-150,0,0
70.7656,-150,0,0
92.6625,-150,0,0
81.7698,-150,0,0
374.563,-150,0,0
103.958,-150,0,0
470.244,-150,0,0
174.215,-150,0,0
75.9907,-150,0,0
190.344,-150,0,0
240.835,-150,0,0
374.344,-150,0,0
128.115,-150,0,0
233.904,-150,0,0
75.9075,-150,0,0
97.9903,-150,0,0
161.578,-150,0,0
485.635,-150,0,0
87.7421,-150,0,0
246.925,-150,0,0
100.854,-150,0,0
180.446,-150,0,0
198.812,-150,0,0
112.5,-150,0,0
25.3865,-150,0,0
140.92,-150,0,0
747.705,-150,0,0
82.9452,-150,0,0
252.116,-150,0,0
89.4854,-150,0,0
165.162,-150,0,0
152.597,-150,0,0
115.988,-150,0,0
273.223,-150,0,0
148.328,-150,0,0
86.3871,-150,0,0
83.8526,-150,0,0
243.103,-150,0,0
129.593,-150,0,0
14.1246,-150,0,0
142.413,-150,0,0
81.5061,-150,0,0
503.254,-150,0,0
107.565,-150,0,0
333.931,-150,0,0
106.829,-150,0,0
220.803,-150,0,0
95.3752,-150,0,0
185.523,-150,0,0
474.014,-150,0,0
152.455,-150,0,0
81.1642,-150,0,0
297.979,-150,0,0
230.17,-150,0,0
240.437,-150,0,0
91.5417,-150,0,0
81.6891,-150,0,0
229.838,-150,0,0
97.2717,-150,0,0
70.1833,-150,0,0
335.931,-150,0,0
402.803,-150,0,0
7.04654,-150,0,0
269.928,-150,0,0
95.0511,-150,0,0
92.0943,-150,0,0
97.665,-150,0,0
150.462,-150,0,0
148.073,-150,0,0
114.856,-150,0,0
89.8438,-150,0,0
252.59,-150,0,0
90.1601,-150,0,0
168.774,-150,0,0
86.1677,-150,0,0
156.728,-150,0,0
95.459,-150,0,0
172.074,-150,0,0
85.6901,-150,0,0
59.4721,-150,0,0
107.91,-150,0,0
283.233,-150,0,0
107.083,-150,0,0
406.659,-150,0,0
77.5372,-150,0,0
111.042,-150,0,0
308.792,-150,0,0
81.0323,-150,0,0
292.634,-150,0,0
85.833,-150,0,0
184.312,-150,0,0
375.823,-150,0,0
14.0549,-150,0,0
85.9707,-150,0,0
207.832,-150,0,0
104.028,-150,0,0
92.2498,-150,0,0
91.2724,-150,0,0
96.0171,-150,0,0
466.917,-150,0,0
8.97215,-150,0,0
92.8445,-150,0,0
356.783,-150,0,0
153.939,-150,0,0
349.738,-150,0,0
228.309,-150,0,0
456.901,-150,0,0
86.772,-150,0,0
214.339,-150,0,0
301.659,-150,0,0
83.7621,-150,0,0
526.224,-150,0,0
122.763,-150,0,0
186.14,-150,0,0
74.2408,-150,0,0
178.903,-150,0,0
87.0026,-150,0,0
109.003,-150,0,0
749.514,-150,0,0
96.8335,-150,0,0
88.5183,-150,0,0
392.739,-150,0,0
370.468,-150,0,0
296.205,-150,0,0
187.791,-150,0,0
270.383,-150,0,0
176.485,-150,0,0
113.021,-150,0,0
101.371,-150,0,0
67.8576,-150,0,0
119.118,-150,0,0
111.451,-150,0,0
305.839,-150,0,0
85.6138,-150,0,0
97.244,-150,0,0
199.725,-150,0,0
427.024,-150,0,0
340.148,-150,0,0
174.068,-150,0,0
113.586,-150,0,0
84.8362,-150,0,0
329.398,-150,0,0
189.702,-150,0,0
193.508,-150,0,0
97.8296,-150,0,0
137.207,-150,0,0
313.201,-150,0,0
157.738,-150,0,0
151.491,-150,0,0
491.423,-150,0,0
148.56,-150,0,0
111.123,-150,0,0
276.063,-150,0,0
302.671,-150,0,0
86.3924,-150,0,0
85.6213,-150,0,0
99.8912,-150,0,0
501.582,-150,0,0
149.757,-150,0,0
96.3716,-150,0,0
172.163,-150,0,0
170.07,-150,0,0
225.747,-150,0,0
114.436,-150,0,0
93.846,-150,0,0
114.988,-150,0,0
256.395,-150,0,0
118.022,-150,0,0
167.775,-150,0,0
114.611,-150,0,0
108.733,-150,0,0
118.002,-150,0,0
98.7681,-150,0,0
238.301,-150,0,0
268.046,-150,0,0
68.0599,-150,0,0
725.745,-150,0,0
217.038,-150,0,0
11.2735,-150,0,0
171.844,-150,0,0
172.841,-150,0,0
164.191,-150,0,0
371.567,-150,0,0
101.844,-150,0,0
89.9421,-150,0,0
80.4005,-150,0,0
97.2132,-150,0,0
176,-150,0,0
192.465,-150,0,0
128.048,-150,0,0
101.585,-150,0,0
177.669,-150,0,0
132.863,-150,0,0
665.28,-150,0,0
173.219,-150,0,0
409.638,-150,0,0
415.798,-150,0,0
262.143,-150,0,0
