EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
51.6739,-30,0,0
334.649,-30,0,0
38.5726,-30,0,0
101.093,-30,0,0
135.917,-30,0,0
87.2567,-30,0,0
170.375,-30,0,0
218.245,-30,0,0
83.8815,-30,0,0
105.851,-30,0,0
132.221,-30,0,0
262.031,-30,0,0
273.272,-30,0,0
77.3318,-30,0,0
134.953,-30,0,0
330.616,-30,0,0
69.6809,-30,0,0
424.899,-30,0,0
112.925,-30,0,0
333.95,-30,0,0
97.4364,-30,0,0
218.777,-30,0,0
103.989,-30,0,0
28.8646,-30,0,0
88.6701,-30,0,0
57.6756,-30,0,0
112.926,-30,0,0
104.301,-30,0,0
77.6263,-30,0,0
90.2465,-30,0,0
102.733,-30,0,0
81.5723,-30,0,0
25.1232,-30,0,0
118.83,-30,0,0
120.356,-30,0,0
365.572,-30,0,0
126.9,-30,0,0
96.8756,-30,0,0
113.332,-30,0,0
138.587,-30,0,0
28.2542,-30,0,0
153.101,-30,0,0
159.954,-30,0,0
219.719,-30,0,0
222.197,-30,0,0
46.1037,-30,0,0
123.579,-30,0,0
93.2478,-30,0,0
110.854,-30,0,0
195.309,-30,0,0
88.7763,-30,0,0
111.76,-30,0,0
100.104,-30,0,0
145.188,-30,0,0
53.7503,-30,0,0
223.323,-30,0,0
274.265,-30,0,0
145.643,-30,0,0
214.965,-30,0,0
106.862,-30,0,0
118.927,-30,0,0
151.697,-30,0,0
7.90865,-30,0,0
117.825,-30,0,0
519.03,-30,0,0
139.193,-30,0,0
145.188,-30,0,0
10.8428,-30,0,0
220.247,-30,0,0
173.721,-30,0,0
265.582,-30,0,0
94.5259,-30,0,0
83.6544,-30,0,0
175.212,-30,0,0
105.834,-30,0,0
203.616,-30,0,0
181.294,-30,0,0
77.3472,-30,0,0
99.428,-30,0,0
104.059,-30,0,0
71.9645,-30,0,0
200.984,-30,0,0
331.655,-30,0,0
102.765,-30,0,0
247.844,-30,0,0
109.118,-30,0,0
74.9237,-30,0,0
213.622,-30,0,0
198.17,-30,0,0
154.217,-30,0,0
169.546,-30,0,0
196.09,-30,0,0
194.306,-30,0,0
333.037,-30,0,0
164.92,-30,0,0
493.125,-30,0,0
508.724,-30,0,0
104.045,-30,0,0
145.84,-30,0,0
91.3133,-30,0,0
325.455,-30,0,0
92.2758,-30,0,0
107.302,-30,0,0
96.9875,-30,0,0
571.334,-30,0,0
384.014,-30,0,0
249.885,-30,0,0
273.538,-30,0,0
94.4134,-30,0,0
283.308,-30,0,0
194.365,-30,0,0
396.653,-30,0,0
211.454,-30,0,0
98.3604,-30,0,0
86.2812,-30,0,0
335.928,-30,0,0
108.745,-30,0,0
82.1978,-30,0,0
227.074,-30,0,0
129.869,-30,0,0
121.256,-30,0,0
188.812,-30,0,0
122.168,-30,0,0
98.438,-30,0,0
144.148,-30,0,0
118.452,-30,0,0
113.45,-30,0,0
139.869,-30,0,0
104.18,-30,0,0
94.2503,-30,0,0
85.4268,-30,0,0
124.957,-30,0,0
135.959,-30,0,0
289.633,-30,0,0
420.496,-30,0,0
93.6558,-30,0,0
231.935,-30,0,0
299.42,-30,0,0
98.7005,-30,0,0
123.813,-30,0,0
39.4216,-30,0,0
219.039,-30,0,0
819.464,-30,0,0
110.676,-30,0,0
118.971,-30,0,0
122.962,-30,0,0
184.356,-30,0,0
86.7639,-30,0,0
112.17,-30,0,0
110.258,-30,0,0
262.012,-30,0,0
36.1294,-30,0,0
271.237,-30,0,0
55.9246,-30,0,0
141.313,-30,0,0
104.626,-30,0,0
132.018,-30,0,0
87.3561,-30,0,0
95.7532,-30,0,0
51.8344,-30,0,0
260.189,-30,0,0
111.869,-30,0,0
100.463,-30,0,0
230.773,-30,0,0
356.835,-30,0,0
205.273,-30,0,0
183.16,-30,0,0
215.507,-30,0,0
167.812,-30,0,0
102.475,-30,0,0
97.0963,-30,0,0
122.072,-30,0,0
119.545,-30,0,0
404.527,-30,0,0
191.331,-30,0,0
159.683,-30,0,0
95.051,-30,0,0
126.089,-30,0,0
184.439,-30,0,0
198.95,-30,0,0
157.579,-30,0,0
69.0124,-30,0,0
170.84,-30,0,0
395.504,-30,0,0
85.436,-30,0,0
85.2248,-30,0,0
187.146,-30,0,0
226.16,-30,0,0
866.453,-30,0,0
111.881,-30,0,0
319.084,-30,0,0
46.7332,-30,0,0
93.377,-30,0,0
79.227,-30,0,0
194.657,-30,0,0
159.44,-30,0,0
225.091,-30,0,0
87.0935,-30,0,0
404.719,-30,0,0
47.9208,-30,0,0
310.304,-30,0,0
138.566,-30,0,0
167.541,-30,0,0
249.163,-30,0,0
240.918,-30,0,0
102.452,-30,0,0
120.453,-30,0,0
183.647,-30,0,0
21.9558,-30,0,0
218.938,-30,0,0
125.364,-30,0,0
60.9022,-30,0,0
131.606,-30,0,0
126.972,-30,0,0
62.737,-30,0,0
50.8188,-30,0,0
99.0819,-30,0,0
108.426,-30,0,0
68.1743,-30,0,0
235.326,-30,0,0
93.0098,-30,0,0
160.837,-30,0,0
89.5192,-30,0,0
263.41,-30,0,0
107.146,-30,0,0
226.603,-30,0,0
51.8813,-30,0,0
200.53,-30,0,0
101.012,-30,0,0
163.95,-30,0,0
96.5395,-30,0,0
237.517,-30,0,0
125.384,-30,0,0
110.537,-30,0,0
90.3512,-30,0,0
21.6265,-30,0,0
189.094,-30,0,0
92.7294,-30,0,0
88.5895,-30,0,0
100.204,-30,0,0
127.531,-30,0,0
126.099,-30,0,0
190.673,-30,0,0
96.8075,-30,0,0
101.018,-30,0,0
421.239,-30,0,0
181.352,-30,0,0
81.1559,-30,0,0
76.735,-30,0,0
94.9606,-30,0,0
149.073,-30,0,0
171.913,-30,0,0
245.459,-30,0,0
200.355,-30,0,0
53.4015,-30,0,0
189.896,-30,0,0
122.107,-30,0,0
485.94,-30,0,0
308.978,-30,0,0
202.772,-30,0,0
108.666,-30,0,0
239.272,-30,0,0
126.193,-30,0,0
105.875,-30,0,0
161.421,-30,0,0
78.8961,-30,0,0
269.636,-30,0,0
465.819,-30,0,0
35.3072,-30,0,0
100.881,-30,0,0
436.793,-30,0,0
309.479,-30,0,0
278.779,-30,0,0
102.105,-30,0,0
108.143,-30,0,0
256.394,-30,0,0
98.4783,-30,0,0
420.777,-30,0,0
269.562,-30,0,0
232.125,-30,0,0
88.0619,-30,0,0
600.081,-30,0,0
721.54,-30,0,0
105.032,-30,0,0
366.647,-30,0,0
293.153,-30,0,0
109.624,-30,0,0
92.4608,-30,0,0
89.9546,-30,0,0
