EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
327.328,-100,0,0
145.073,-100,0,0
235.3,-100,0,0
137.53,-100,0,0
106.973,-100,0,0
264.153,-100,0,0
268.465,-100,0,0
154.472,-100,0,0
129.466,-100,0,0
115.773,-100,0,0
225.622,-100,0,0
257.307,-100,0,0
111.545,-100,0,0
120.985,-100,0,0
95.5813,-100,0,0
393.985,-100,0,0
268.322,-100,0,0
83.5497,-100,0,0
278.968,-100,0,0
100.935,-100,0,0
288.911,-100,0,0
140.734,-100,0,0
343.676,-100,0,0
91.1777,-100,0,0
84.8878,-100,0,0
105.835,-100,0,0
93.7452,-100,0,0
479.247,-100,0,0
85.0585,-100,0,0
180.38,-100,0,0
333.852,-100,0,0
17.7047,-100,0,0
86.5562,-100,0,0
260.829,-100,0,0
129.484,-100,0,0
575.112,-100,0,0
112.204,-100,0,0
190.295,-100,0,0
536.516,-100,0,0
81.0738,-100,0,0
81.6068,-100,0,0
171.884,-100,0,0
119.023,-100,0,0
136.125,-100,0,0
92.5776,-100,0,0
162.156,-100,0,0
106.107,-100,0,0
340.483,-100,0,0
150.588,-100,0,0
102.183,-100,0,0
115.565,-100,0,0
87.2132,-100,0,0
415.159,-100,0,0
88.5057,-100,0,0
202.215,-100,0,0
35.5557,-100,0,0
385.488,-100,0,0
114.496,-100,0,0
92.9395,-100,0,0
80.4537,-100,0,0
63.4114,-100,0,0
264.237,-100,0,0
118.157,-100,0,0
71.3748,-100,0,0
125.46,-100,0,0
81.8549,-100,0,0
70.0138,-100,0,0
182.512,-100,0,0
138.999,-100,0,0
117.582,-100,0,0
106.749,-100,0,0
125.388,-100,0,0
77.7016,-100,0,0
17.54,-100,0,0
176.437,-100,0,0
119.192,-100,0,0
197.094,-100,0,0
366.932,-100,0,0
120.537,-100,0,0
104.789,-100,0,0
95.4663,-100,0,0
101.659,-100,0,0
83.1655,-100,0,0
99.3635,-100,0,0
354.433,-100,0,0
63.4186,-100,0,0
82.7268,-100,0,0
246.247,-100,0,0
101.004,-100,0,0
129.478,-100,0,0
113.933,-100,0,0
117.461,-100,0,0
143.998,-100,0,0
347.501,-100,0,0
104.784,-100,0,0
156.259,-100,0,0
128.828,-100,0,0
240.878,-100,0,0
90.8873,-100,0,0
226.229,-100,0,0
142.538,-100,0,0
96.2592,-100,0,0
87.3689,-100,0,0
96.5449,-100,0,0
33.2288,-100,0,0
341.914,-100,0,0
229.214,-100,0,0
113.205,-100,0,0
88.8295,-100,0,0
314.75,-100,0,0
121.145,-100,0,0
123.937,-100,0,0
315.323,-100,0,0
282.719,-100,0,0
143.917,-100,0,0
83.2403,-100,0,0
81.4486,-100,0,0
10.0332,-100,0,0
294.821,-100,0,0
113.274,-100,0,0
81.9414,-100,0,0
108.715,-100,0,0
104.045,-100,0,0
93.3431,-100,0,0
361.076,-100,0,0
511.98,-100,0,0
171.992,-100,0,0
89.2366,-100,0,0
111.992,-100,0,0
415.223,-100,0,0
448.46,-100,0,0
179.977,-100,0,0
210.623,-100,0,0
135.265,-100,0,0
196.541,-100,0,0
77.1256,-100,0,0
280.969,-100,0,0
671.987,-100,0,0
468.038,-100,0,0
203.834,-100,0,0
79.6618,-100,0,0
76.5311,-100,0,0
269.783,-100,0,0
130.458,-100,0,0
132.755,-100,0,0
198.394,-100,0,0
130.773,-100,0,0
81.8395,-100,0,0
298.774,-100,0,0
149.244,-100,0,0
83.7402,-100,0,0
29.7708,-100,0,0
186.62,-100,0,0
254.125,-100,0,0
86.4983,-100,0,0
177.058,-100,0,0
127.072,-100,0,0
87.0566,-100,0,0
82.7203,-100,0,0
60.9543,-100,0,0
122.662,-100,0,0
166.773,-100,0,0
114.013,-100,0,0
84.221,-100,0,0
118.201,-100,0,0
189.536,-100,0,0
246.012,-100,0,0
82.1187,-100,0,0
300.94,-100,0,0
408.605,-100,0,0
93.5357,-100,0,0
257.262,-100,0,0
107.808,-100,0,0
83.2461,-100,0,0
80.9678,-100,0,0
187.683,-100,0,0
97.4737,-100,0,0
138.898,-100,0,0
160.313,-100,0,0
100.038,-100,0,0
380.416,-100,0,0
97.4239,-100,0,0
260.831,-100,0,0
89.7932,-100,0,0
96.512,-100,0,0
271.446,-100,0,0
336.597,-100,0,0
283.328,-100,0,0
123.953,-100,0,0
80.4405,-100,0,0
123.372,-100,0,0
74.6055,-100,0,0
105.688,-100,0,0
133.746,-100,0,0
196.477,-100,0,0
156.448,-100,0,0
167,-100,0,0
527.417,-100,0,0
156.518,-100,0,0
87.3484,-100,0,0
238.161,-100,0,0
201.257,-100,0,0
80.3774,-100,0,0
109.982,-100,0,0
120.393,-100,0,0
90.2864,-100,0,0
339.561,-100,0,0
80.6289,-100,0,0
88.4048,-100,0,0
98.4309,-100,0,0
76.2069,-100,0,0
70.6886,-100,0,0
256.742,-100,0,0
240.035,-100,0,0
291.616,-100,0,0
346.399,-100,0,0
192.588,-100,0,0
115.207,-100,0,0
268.006,-100,0,0
96.1867,-100,0,0
90.3841,-100,0,0
220.149,-100,0,0
109.897,-100,0,0
230.593,-100,0,0
310.538,-100,0,0
196.882,-100,0,0
97.0412,-100,0,0
80.0787,-100,0,0
96.4865,-100,0,0
87.0707,-100,0,0
395.046,-100,0,0
134.67,-100,0,0
73.192,-100,0,0
107.552,-100,0,0
11.7841,-100,0,0
131.3,-100,0,0
144.398,-100,0,0
186.464,-100,0,0
107.704,-100,0,0
404.455,-100,0,0
106.265,-100,0,0
101.237,-100,0,0
126.77,-100,0,0
130.135,-100,0,0
81.5171,-100,0,0
84.2232,-100,0,0
111.301,-100,0,0
209.23,-100,0,0
408.879,-100,0,0
86.7076,-100,0,0
161.853,-100,0,0
101.163,-100,0,0
114.882,-100,0,0
277.574,-100,0,0
112.637,-100,0,0
97.7439,-100,0,0
114.041,-100,0,0
149.292,-100,0,0
131.947,-100,0,0
94.4798,-100,0,0
10.2904,-100,0,0
79.7145,-100,0,0
118.549,-100,0,0
46.611,-100,0,0
106.577,-100,0,0
110.21,-100,0,0
152.246,-100,0,0
348.115,-100,0,0
228.659,-100,0,0
116.212,-100,0,0
200.842,-100,0,0
241.186,-100,0,0
145.313,-100,0,0
77.613,-100,0,0
61.1605,-100,0,0
285.395,-100,0,0
7.21524,-100,0,0
106.653,-100,0,0
127.739,-100,0,0
76.4877,-100,0,0
149.633,-100,0,0
87.86,-100,0,0
323.097,-100,0,0
163.653,-100,0,0
146.554,-100,0,0
546.79,-100,0,0
101.467,-100,0,0
93.4173,-100,0,0
445.925,-100,0,0
84.5593,-100,0,0
306.374,-100,0,0
378.623,-100,0,0
132.051,-100,0,0
152.021,-100,0,0
54.98,-100,0,0
94.1766,-100,0,0
103.597,-100,0,0
381.637,-100,0,0
284.763,-100,0,0
266.883,-100,0,0
417.683,-100,0,0
32.8387,-100,0,0
112.674,-100,0,0
616.998,-100,0,0
163.274,-100,0,0
179.846,-100,0,0
83.9905,-100,0,0
96.6981,-100,0,0
149.962,-100,0,0
101.578,-100,0,0
276.803,-100,0,0
104.472,-100,0,0
151.483,-100,0,0
89.5888,-100,0,0
136.619,-100,0,0
92.4431,-100,0,0
97.0877,-100,0,0
160.891,-100,0,0
113.94,-100,0,0
480.19,-100,0,0
97.0232,-100,0,0
141.505,-100,0,0
509.243,-100,0,0
220.06,-100,0,0
339.812,-100,0,0
176.595,-100,0,0
136.014,-100,0,0
109.537,-100,0,0
98.5969,-100,0,0
74.6217,-100,0,0
78.6275,-100,0,0
125.135,-100,0,0
98.8932,-100,0,0
104.395,-100,0,0
78.6396,-100,0,0
82.0952,-100,0,0
238.773,-100,0,0
138.613,-100,0,0
114.297,-100,0,0
95.0427,-100,0,0
82.4596,-100,0,0
184.815,-100,0,0
97.0318,-100,0,0
132.777,-100,0,0
295.604,-100,0,0
84.2228,-100,0,0
116.098,-100,0,0
79.4488,-100,0,0
242.688,-100,0,0
92.349,-100,0,0
74.2539,-100,0,0
74.5802,-100,0,0
119.672,-100,0,0
138.398,-100,0,0
193.589,-100,0,0
165.467,-100,0,0
423.754,-100,0,0
107.675,-100,0,0
100.922,-100,0,0
115.024,-100,0,0
97.0904,-100,0,0
84.5091,-100,0,0
77.3355,-100,0,0
116.02,-100,0,0
98.4341,-100,0,0
82.6429,-100,0,0
142.785,-100,0,0
265.9,-100,0,0
303.049,-100,0,0
384.077,-100,0,0
189.908,-100,0,0
478.914,-100,0,0
227.672,-100,0,0
88.7635,-100,0,0
171.307,-100,0,0
108.382,-100,0,0
166.557,-100,0,0
289.824,-100,0,0
97.7132,-100,0,0
87.3606,-100,0,0
189.883,-100,0,0
157.536,-100,0,0
176.037,-100,0,0
144.643,-100,0,0
188.604,-100,0,0
308.578,-100,0,0
