EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
182.078,-200,0,0
100.806,-200,0,0
109.723,-200,0,0
78.1975,-200,0,0
75.7241,-200,0,0
101.2,-200,0,0
12.8742,-200,0,0
39.738,-200,0,0
169.5,-200,0,0
121.881,-200,0,0
102.812,-200,0,0
128.199,-200,0,0
282.48,-200,0,0
99.3992,-200,0,0
334.512,-200,0,0
86.5188,-200,0,0
89.6982,-200,0,0
386.258,-200,0,0
82.1445,-200,0,0
101.965,-200,0,0
444.874,-200,0,0
164.9,-200,0,0
136.467,-200,0,0
93.8903,-200,0,0
103.67,-200,0,0
126.458,-200,0,0
88.6126,-200,0,0
300.559,-200,0,0
124.796,-200,0,0
294.869,-200,0,0
231.555,-200,0,0
90.8459,-200,0,0
193.889,-200,0,0
84.5984,-200,0,0
108.069,-200,0,0
337.45,-200,0,0
133.863,-200,0,0
271.64,-200,0,0
360.897,-200,0,0
136.18,-200,0,0
118.912,-200,0,0
276.316,-200,0,0
106.473,-200,0,0
146.157,-200,0,0
152.082,-200,0,0
135.05,-200,0,0
106.201,-200,0,0
274.527,-200,0,0
234.281,-200,0,0
126.98,-200,0,0
131.235,-200,0,0
114.357,-200,0,0
97.0297,-200,0,0
261.839,-200,0,0
108.911,-200,0,0
113.226,-200,0,0
90.205,-200,0,0
148.051,-200,0,0
248.732,-200,0,0
158.618,-200,0,0
90.3504,-200,0,0
101.435,-200,0,0
194.638,-200,0,0
322.233,-200,0,0
547.267,-200,0,0
80.5577,-200,0,0
108.006,-200,0,0
466.162,-200,0,0
137.814,-200,0,0
196.542,-200,0,0
86.6807,-200,0,0
119.032,-200,0,0
114.195,-200,0,0
109.971,-200,0,0
218.546,-200,0,0
137.992,-200,0,0
649.183,-200,0,0
76.762,-200,0,0
109.751,-200,0,0
85.3939,-200,0,0
204.725,-200,0,0
98.2437,-200,0,0
108.897,-200,0,0
110.717,-200,0,0
160.571,-200,0,0
149.043,-200,0,0
108.833,-200,0,0
441.345,-200,0,0
71.6345,-200,0,0
160.991,-200,0,0
134.321,-200,0,0
163.638,-200,0,0
100.674,-200,0,0
138.683,-200,0,0
359.768,-200,0,0
81.0979,-200,0,0
163.608,-200,0,0
102.929,-200,0,0
116.187,-200,0,0
125.903,-200,0,0
81.1896,-200,0,0
143.126,-200,0,0
298.682,-200,0,0
205.522,-200,0,0
244.668,-200,0,0
40.6986,-200,0,0
401.895,-200,0,0
84.6303,-200,0,0
84.2342,-200,0,0
69.5985,-200,0,0
76.1014,-200,0,0
95.6819,-200,0,0
102.161,-200,0,0
105.645,-200,0,0
551.098,-200,0,0
123.122,-200,0,0
279.531,-200,0,0
254.465,-200,0,0
3.52083,-200,0,0
94.9722,-200,0,0
89.6966,-200,0,0
99.8785,-200,0,0
144.413,-200,0,0
116.972,-200,0,0
354.202,-200,0,0
467.246,-200,0,0
243.043,-200,0,0
135.192,-200,0,0
69.0785,-200,0,0
238.044,-200,0,0
189.638,-200,0,0
102.265,-200,0,0
596.408,-200,0,0
88.3137,-200,0,0
175.892,-200,0,0
298.139,-200,0,0
97.8436,-200,0,0
217.254,-200,0,0
94.7548,-200,0,0
280.562,-200,0,0
187.882,-200,0,0
77.8065,-200,0,0
82.2258,-200,0,0
78.1293,-200,0,0
234.459,-200,0,0
107.759,-200,0,0
106.537,-200,0,0
147.898,-200,0,0
77.665,-200,0,0
81.83,-200,0,0
141.084,-200,0,0
215.069,-200,0,0
223.544,-200,0,0
75.5337,-200,0,0
125.097,-200,0,0
250.575,-200,0,0
553.117,-200,0,0
136.382,-200,0,0
82.9607,-200,0,0
267.695,-200,0,0
32.898,-200,0,0
85.426,-200,0,0
74.639,-200,0,0
84.031,-200,0,0
148.658,-200,0,0
305.055,-200,0,0
335.051,-200,0,0
196.657,-200,0,0
165.81,-200,0,0
315.332,-200,0,0
97.9083,-200,0,0
173.071,-200,0,0
222.246,-200,0,0
112.601,-200,0,0
281.147,-200,0,0
382.429,-200,0,0
358.019,-200,0,0
